# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 6.967403236545663,14.190864442760528,4.238401235188076,153.5407742883621,-1.0495313420448178,2.9999999999999623,0.9865587732753222,-65.65940995619995,-59.301228052224594,-30.103018611137163
 6.973267142451146,14.196311358717697,4.235648969104303,153.19303746698426,-1.0319396243283692,3.0000000000000377,1.0457210924435554,-65.83593122480666,-61.806090707953636,-29.234299482239567
 6.9791353584161335,14.201652859092004,4.232907386101341,152.83034597875837,-1.0143349764334049,3.000000000000227,1.1095640436264722,-66.00748440775357,-64.46308153326066,-28.364301711103742
 6.985007458097883,14.206887967380679,4.230176562724767,152.45181233820236,-0.9967186773881568,3.0000000000000946,1.1785495889496815,-66.17404241480438,-67.28437982924915,-27.493017202600296
 6.990883005642345,14.212015707080948,4.227456575520159,152.0564797655159,-0.9790920347547678,3.0000000000001323,1.2531935105054548,-66.33557894451899,-70.28332097249714,-26.62042838352975
 6.996761556566965,14.217035101690039,4.224747501033093,151.6433156840277,-0.961456381980909,2.9999999999999245,1.3340725205460588,-66.49206848840676,-73.47451725633988,-25.746507544191743
 7.002642658937372,14.22194517470518,4.2220494158091455,151.21120452642694,-0.9438130748696876,3.000000000000151,1.421832394680811,-66.6434863349546,-76.87399100389104,-24.871216167156216
 7.008525854901384,14.226744949623596,4.219362396393896,150.75893977281535,-0.9261634869776506,3.0000000000001696,1.5171972800964173,-66.78980857352929,-80.49932085277884,-23.99450425581724
 7.014410682656873,14.231433449942516,4.216686519332918,150.2852151351629,-0.9085090037111834,3.0000000000000187,1.6209803505716376,-66.93101209815312,-84.3698017245741,-23.11630968103475
 7.020296678945942,14.236009699159167,4.2140218611717914,149.78861479530255,-0.8908510148439767,2.999999999999868,1.7340960055366712,-67.06707461115266,-88.50661893356471,-22.236557570359167
 7.026183382187349,14.240472720770777,4.211368498456093,149.2676025947404,-0.8731909051197563,3.0000000000000377,1.8575738298462345,-67.19797462667982,-92.93303622430768,-21.35515977430103
